Date_time,FGO TK1551 Level Ctr PV - mm,FGO TK1552 Level Ctr PV - mm,FGO TK1553 Level Ctr PV - mm,FGO TK1554 Level Ctr PV - mm,FGO TK1555 Level Ctr SP - mm,TK1551 Air Blower Flow Loop PV - m3/h,TK1552 Air Blower Flow Loop PV - m3/h,TK1553 Air Blower Flow Loop PV - m3/h,TK1554 Air Blower Flow Loop PV - m3/h,TK1555 Air Blower Flow Loop PV - m3/h,FGO Mass Pull % PV - %,pH Indication for FGO - PV -  pH,FGO FLTS FD TNK DNSTY CONTROL MEAS -  %(PS),Collector Added To TK1550 PV -  m3/h,FGO FLTS FD TNK WTR FLW CONTROL MEAS -  m3/hr,PAX Flow to TK1552/3 Controller PV -  L/H,FLOW Collector to FGO TK1550 PV -  L/Hr,FROTHER  Flow 1 to TK1551/2 Controller PV -  L/H,FROTHER  Flow 2 to TK1551/2 Controller PV -  L/H,FROTHER  Flow to TK1551 Controller PV -  L/H,PROMOTER  Flow Rate- PV -  G/T,FGO CYCLONE Feed Density (%) - %,FGO Cyclone Overflow Density (%) - %,FGO CYCLONE O/F Sizing Control PV - % -150,[OV] FGO Cyclone Overflow Density Control PV - %,FGO Conc Flow Controller PV -  m3/hr,FGO Tails Flow Controller PV -  m3/hr,FLOTATION CONCENTRATE DENSITY -  %,FGO Flotation Rougher Tails Density  -  kg/m3,GT #1 bed level control PV - %,GT #2 bed level control PV - %,FLOW - m3/h,FLOW Collector to FGO Cyclone Under Flow - L/Hr,FIT5380 FGO Additional Feed To HGO Flots Flow - m3/h,Rougher to Float Flow Ctrl PV - m3/h,FLOATS R_Feed Density - kg/m3,Rougher to Flotation Feed Density  - %,Grinding Thickener 2 underflow  flow.CTRL PV - m3/h,Grinding Thickener 1 underflow  flow.CTRL PV - m3/h,TOTAL GT1 slurry feed GT1 TANK - T/H,TOTAL GT1 flow rate FEED TANK - m3/H,TOTAL GT2 slurry feed GT2 TANK - T/H,TOTAL GT2 flow rate FEED TANK - m3/H,TK2008 GT FEED MIX TANK LEVEL - %,TK2011 GT FEED MIX TANK LEVEL - %,[OV] FGO Sag Mill Feed Ctrl PV - t/h,[OV] FGO Sag Mill Motor Power - kW,[OV] FGO BM Motor Power - kW,[OV] FGO SM Feed Dilution Flow  PV - m3/h
24/12/2018,146.5181907,260.2397758,255.0738578,215.5136761,179.9912689,689.6844255,672.6402782,774.2954063,534.1729146,485.1764312,38.54032456,6.908287882,28.97816853,494.3906555,31.64449276,0.140625,80.85760398,0.012788726,10.76697454,3.126433573,0.901142418,60.90234799,36.17855002,79.6280272,34.27707988,547.3433506,439.6836369,21.77722071,1310.543481,14.34964281,27.51616952,3.128461703,243.2090282,334.9932674,1127.471418,1228.265572,28.97140541,1075.472697,347.0795058,257.150821,248.9827606,858.2599384,1276.714569,70.81582489,83.46141738,681.1761428,3547.049766,3638.243195,172.3339724
25/12/2018,160.2771715,263.7048719,230.6162289,235.101504,185.4472083,570.2219662,601.9750843,699.4162378,654.8055656,561.4803866,22.44809964,7.479537842,24.79056273,494.3906555,53.91198892,0.140625,68.96744899,0.012788726,7.527571503,2.899956895,0.901142418,56.94098003,31.39060104,84.04590899,28.73043283,436.8357211,431.7939958,15.75242959,1240.745172,14.18331053,27.66921464,1.787551897,133.6465844,89.89230931,940.0377308,1149.899361,24.79166588,1190.348076,472.9700948,197.1525187,354.9618017,1013.572264,1538.935777,71.30203475,83.91540343,548.0986679,3516.446176,3513.424487,153.6442738
26/12/2018,219.2763292,284.8577274,238.7221391,247.0575845,236.2422614,656.0740312,622.2673091,692.0693893,573.3737188,485.8607247,16.80366146,7.678824745,30.94780693,494.3906555,67.51452659,0.140625,29.56521614,0.012788726,6.528124157,4.266685274,0.901142418,60.61625728,35.96270712,82.20207485,32.32626721,466.5155167,299.4554825,9.54418027,1160.932784,14.77625008,27.23276997,3.000341681,98.35354184,0.317260396,581.5415063,1101.099758,30.87862571,1254.794612,479.640443,117.577144,344.2597325,1054.556234,1598.920437,71.06144271,82.09874173,594.6182967,3561.193328,3723.101158,153.4536787
27/12/2018,294.9988301,300.0897064,255.988412,294.9365891,288.933439,592.6999147,551.8977683,528.9335727,525.0774278,516.8480944,1.981637671,7.437135773,27.0791297,494.3906555,43.54726269,0.140625,11.08342451,0.012788726,2.894635707,6.172084849,0.901142418,51.5352774,34.93345647,84.05686186,26.4824128,217.9434688,191.5423436,1.822581831,1051.793142,16.37379976,26.83957309,0.90833014,21.30006917,0.549449647,114.6318453,1014.326847,27.09095965,1344.502614,477.4512827,355.7415351,24.75739155,1049.436456,1369.032126,70.94621583,81.42748315,489.0328703,2688.800377,3325.098829,143.0717289
28/12/2018,284.5118426,292.1546534,290.515518,285.6701397,268.1625434,585.170777,559.7894568,598.6593539,514.4821377,563.1725237,8.677306748,7.261962405,22.06571585,494.3906555,88.4777528,0.140625,15.06781073,0.012788726,3.963096508,5.802309734,0.901142418,41.42379681,26.47445531,80.73789247,25.2880796,222.3441105,389.1163414,4.910177763,1075.885857,17.30363489,24.71414907,0.19074069,61.13162393,0.571010967,313.7398351,1050.934007,22.21803127,1076.122558,399.3964308,19.51337431,179.265356,944.0022984,1255.426039,71.16819127,78.83958839,344.3334688,1997.653775,2773.170659,94.08646321
29/12/2018,224.1819034,279.6419462,271.803154,250.3820655,181.5735897,675.2266247,673.0188498,771.5381913,596.9724263,611.9604655,41.36355426,6.967144412,32.16132329,494.3906555,111.977633,0.140625,71.86206418,0.012788726,11.735102,3.382818121,0.901142418,57.77277345,37.88191899,80.83684678,38.37943274,468.5390617,319.9045091,23.83706452,1320.836391,18.00777724,29.43690089,0.19074069,215.4332067,0.419008163,916.9209422,1234.328741,32.11498296,1234.175517,616.5422496,47.80071692,315.7668,1045.299138,1550.115044,73.72419552,83.31068209,576.2600481,2774.958678,3910.270905,149.6708553
30/12/2018,236.6671225,289.0178651,287.2723759,275.9713787,229.2170313,675.345237,654.2124788,626.6677549,642.6802867,651.9030311,25.09008105,6.649024069,19.36811977,494.3906555,145.425947,0.140625,50.3578537,0.012788726,8.873910987,2.995909733,0.901142418,39.23908767,23.43924821,81.88746654,23.50825017,375.9495297,253.7136155,15.41914989,1275.117356,19.26006231,29.50112531,0.284279299,139.8120134,0.551923631,522.491151,1500.283126,19.37338113,1241.156864,578.9722935,73.89690475,327.7027164,1061.854075,1568.849495,73.82150772,79.75585743,406.3445231,1921.092444,2538.227835,110.25687
31/12/2018,269.0302519,294.3603163,267.6323063,288.5492101,269.0633936,671.021068,629.1807053,663.4344161,575.0881421,589.3273169,7.011528144,5.90185003,25.61892354,494.3906555,208.6722167,0.140625,36.54718537,0.012788726,5.469431284,4.443578228,0.901142418,49.44506272,30.50928573,79.04542346,31.39502268,345.3309884,187.6336901,12.07743714,1770.428385,19.33954738,26.33864522,0.249336228,79.04833066,36.26820677,309.243177,1720.9729,25.75883585,1446.609926,718.8359571,148.7560144,423.9655123,1249.373641,1858.035565,73.83598392,82.04274688,523.4073671,2501.762871,3378.649911,136.3621373
1/01/2019,190.2734138,280.4853031,270.1659061,281.0199844,211.8026591,642.5273414,603.1523241,667.7562566,519.4232811,538.8843795,30.95051795,5.180898666,32.68202264,494.3906555,132.3144776,0.140625,85.88708758,0.012788726,13.67454605,3.154537603,0.901142418,61.12708394,39.3207634,75.88801888,39.23420996,473.5512651,406.5877513,22.51888219,1392.077919,19.75418707,26.5594001,0.249336228,243.8329536,148.8189036,969.71342,1312.406669,32.60760733,1241.600621,701.5779584,266.8999294,681.2338855,1005.739178,1900.304419,74.19365008,80.17993779,690.3416096,3268.363156,4052.523026,160.083357
2/01/2019,157.419601,267.699631,198.0183508,219.6712719,183.3168919,646.618642,652.2719745,742.3749801,688.4357051,672.969743,27.81189021,5.180898666,25.17209893,494.3906555,58.73688098,0.140625,63.41937984,0.012788726,10.7382783,2.953768988,0.901142418,51.2325199,32.09593261,80.04239704,31.53251173,461.6233203,464.1304588,17.2363276,1295.713516,23.629916,28.23685093,0.249336228,205.55414,231.8209131,1086.904933,1201.128284,25.26711439,783.7527624,651.2631533,213.8348898,1031.934353,639.5842952,1780.470033,73.01143845,80.22538078,550.5770339,2977.568009,3494.094813,128.9319658
3/01/2019,155.1693524,278.7808958,192.3609161,208.2706316,172.3566364,627.9931411,657.6404661,768.8857665,733.111508,745.1006364,27.58650729,5.180898666,28.33554242,494.3906555,78.43133063,0.140625,81.60769528,0.012788726,7.418554441,3.567338527,0.901142418,62.72266722,38.59815355,75.75270771,36.40383128,602.6363955,387.2029209,12.83328433,1370.311825,22.8627781,26.12188711,0.249336228,235.1133457,319.1766789,1116.949475,1222.279129,28.36584462,870.7589333,770.6414442,259.227093,1322.488878,616.1764195,2148.485263,74.08706734,79.38775865,661.0585599,3735.59987,3967.528958,144.7303908
4/01/2019,161.5569926,271.3817894,194.4273433,223.9840326,170.8332859,593.2907722,641.096932,740.2089858,705.3127628,634.7974661,29.49812318,5.180898666,29.07507499,494.3906555,64.42492191,0.140625,73.06672183,0.012788726,7.333137858,0.922462112,0.901142418,62.9289906,37.73746413,76.52652475,36.45390024,580.3584113,372.9300192,14.23046658,1379.299175,17.73672642,36.52904696,0.249336228,176.119571,334.7392731,1072.549796,1229.211058,29.08364626,942.7487248,546.8978202,241.0664711,756.2383942,742.0728913,1651.073292,73.64638868,77.9161191,641.6447254,3514.958021,3950.780762,147.3332213
5/01/2019,177.3177997,268.8899205,195.1250109,245.9331768,174.3641884,531.8127342,590.7128228,661.738676,697.9321949,600.5027672,30.03226372,5.180898666,21.14393179,494.3906555,96.6143182,0.140625,60.39481727,0.012788726,5.789377833,2.43432684,0.901142418,50.67867798,29.55392464,83.8941235,27.03016497,467.4872871,496.9650371,25.67993721,1272.269075,17.28855579,24.33277642,0.249336228,139.121187,177.1398246,1107.163607,1158.598404,21.18113379,887.1268943,591.2406656,206.7259128,715.6110356,854.5785926,1579.839906,73.07698932,77.53864576,513.2013041,2864.757393,3323.802943,123.0074767
6/01/2019,239.4873844,265.5715788,214.0212807,228.2642441,241.4495566,599.6311397,597.4161728,621.9664763,519.4652029,521.2334191,21.24952853,5.180898666,16.90139634,494.3906555,37.06906652,0.140625,38.61437055,0.012788726,8.064001147,3.517780076,0.901142418,40.12179435,37.89411547,88.07975486,21.1179546,385.1592931,410.4829199,44.82478336,1175.834738,19.33758378,43.29186432,0.249336228,98.17188713,63.91046352,1036.487281,1117.268475,17.02527256,673.3032728,652.1915594,533.5662504,918.4724674,735.4135305,1584.300448,73.29460827,73.42944076,384.9314542,2312.523194,2463.638223,106.9873667
7/01/2019,203.2252151,248.1665831,214.1849254,240.0989326,197.2010608,632.8371082,671.8812013,753.0509927,656.1692181,538.1806612,28.92626237,5.180898666,17.97923129,494.3906555,105.4552048,0.140625,59.88300613,0.012788726,7.51130583,4.811507728,0.901142418,41.22704855,23.11588871,86.57026777,22.81398911,337.6349819,536.960874,38.91770969,1234.784434,1.491632402,26.03740663,0.249336228,120.2328388,268.5669174,1034.064285,1142.007969,18.10359013,1208.795632,707.8794833,367.5803762,492.1639358,1049.944211,1673.677433,73.49590229,84.19468105,428.3542637,2336.964307,2866.338742,109.2562484
8/01/2019,113.3960047,223.5785062,212.605949,154.2247035,195.6954109,671.8315525,631.3045904,762.9009705,795.7173933,609.2787678,34.71290449,5.180898666,27.50907091,494.3906555,53.2914615,0.140625,83.96324619,0.012788726,13.381146,5.459501632,0.901142418,57.16168416,36.41805914,81.27535665,33.69607772,545.8718742,553.5105648,31.31835174,1294.456284,-2.998046875,18.0007077,3.890420386,207.9963628,126.5346308,1252.019412,1220.8185,27.5731834,1245.035069,632.3657543,310.5492255,426.5741117,1159.16191,1659.157016,74.98944669,88.81277966,667.5416766,3513.435807,3740.339278,155.5165325
9/01/2019,119.5847964,264.9197734,236.275757,143.3725104,190.1357094,601.7011514,611.4456857,774.5347974,811.9430357,603.2190981,37.25123742,5.180898666,24.13255604,494.3906555,150.2224494,0.293168943,55.65571667,0.012788726,7.138006959,4.323039458,0.901142418,55.82371096,37.9944196,78.8970749,32.7316885,528.2923859,638.077847,27.74077469,1299.707851,-2.998046875,28.70324387,18.4761075,152.9848265,83.64898712,1390.557002,1172.535691,24.07010981,932.3629035,680.7243747,386.4253898,506.9917981,741.9850147,1430.846494,74.55879243,82.03283912,679.1918404,3425.465594,4075.643135,163.9336932
10/01/2019,102.4988094,267.3044631,269.9024872,202.2258348,180.9012131,600.7000228,587.4928748,785.0889942,825.3004343,465.3264486,39.07354002,5.180898666,24.15875512,494.3906555,104.146185,0.1640625,48.43798512,0.012788726,7.875097435,3.821762524,0.901142418,56.52447864,37.57847226,75.75282901,32.92299505,504.660177,599.3974016,28.86423298,1297.235086,-2.998046875,24.44572727,11.18633074,220.9563384,242.845154,1295.652716,1184.335397,24.18360453,1000.703594,429.224599,407.5537018,410.1164197,885.2570174,1382.38853,73.79660543,85.13840774,681.4575967,3689.084303,4184.133236,171.4430342
11/01/2019,101.5914756,233.7573283,247.8771861,180.0764985,184.1225603,451.9877178,453.6790476,730.7591446,811.3812164,423.2252006,36.22726436,5.180898666,25.80258575,494.3906555,88.29599384,0.172451172,82.13457669,0.012788726,10.35696798,5.937504701,0.901142418,56.50835208,38.63794098,71.55453497,34.67962447,437.7234209,650.8520501,32.81184446,1307.560104,-2.998046875,11.37672587,8.691980738,236.3213006,277.4728975,1299.933058,1200.581174,25.82447161,1267.341817,349.6936022,354.2987942,-79.87853472,1110.083904,1150.829832,72.22522102,85.38291581,738.7761726,3743.781841,4021.709613,183.723706
12/01/2019,117.2875909,266.0801302,253.0587357,193.1018744,191.4324812,432.4766865,408.7350494,608.6652897,769.4438679,395.9993847,33.6214128,5.180898666,23.77915936,494.3906555,154.6219321,0.1640625,72.40482817,0.012788726,9.715135015,5.614599816,0.901142418,59.88652728,40.3610478,71.97138891,33.39690035,454.8922014,747.1058359,30.62257219,1281.402438,-2.998046875,24.32897581,15.17560591,229.5746663,269.9412497,1423.331688,1173.491728,23.74529808,1439.527633,678.7602039,539.586516,96.72507881,1174.782687,1505.576608,74.7154041,88.30652581,788.7676554,4033.291431,4211.996516,199.1155581
13/01/2019,102.6147535,280.5259766,285.0323805,240.7338147,196.9887053,450.661707,464.1369219,624.5708084,804.0697822,526.3775241,33.68396061,5.180898666,23.52713147,494.3906555,208.0059302,0.1640625,69.13288197,0.012788726,9.762502593,4.370090216,0.901142418,61.03477687,40.92093585,71.7644115,33.79227482,471.2514615,721.6951588,29.18596914,1298.748562,-1.229514439,35.43686569,12.0034557,247.1130737,309.3962616,1433.227278,1177.587587,23.50254018,1401.199149,700.0250282,267.0132417,125.7050281,1133.348293,1492.46863,69.93346802,87.80267902,794.12396,4036.90521,4220.822242,202.4913196
14/01/2019,120.638232,275.843681,274.6004323,190.5129192,184.141442,420.7605668,488.751853,656.5858691,746.0746385,437.7050972,33.36906274,5.180898666,24.71657693,494.3906555,153.2049912,0.1640625,79.13684372,0.012788726,8.793118654,2.328659775,0.901142418,59.22246756,41.13308328,71.34749603,34.80650193,395.1452012,750.3628879,33.99986223,1293.490063,-2.998046875,28.91895303,11.16558997,255.8559609,294.4708267,1384.216609,1189.447584,24.6236839,1333.345699,677.670916,567.9375349,521.7911741,1169.671669,1822.71381,74.69439934,85.93145422,784.8529612,3877.341669,4225.134995,197.0283251
15/01/2019,103.7296983,271.486841,267.0447148,164.3186675,181.5654605,533.4128929,650.8615755,721.6112068,773.2983602,464.0489346,38.38032159,5.180898666,27.46496682,494.3906555,159.5846991,0.944707028,88.15958185,0.012788726,11.1937075,3.895748635,0.901142418,60.72074364,42.36769815,70.75659797,37.89310028,488.5182688,652.0264113,31.89631734,1313.208752,-2.998046875,11.00178856,9.544033469,278.789829,316.0891779,1346.30107,1201.757599,27.45475586,1450.472059,798.9232247,562.6843681,623.3108357,1254.935528,2031.572459,74.01100611,81.69040223,831.0951333,3647.995607,4216.391971,199.8716041
16/01/2019,112.6469099,277.6045827,275.7843975,221.9446541,180.643133,449.0810464,622.5168686,708.976714,823.05423,456.2958869,38.95835224,5.180898666,28.07246212,494.3906555,174.822311,12.19228701,60.73200957,0.012788726,10.49586069,3.106040259,0.901142418,59.86925418,40.66401179,72.76173971,36.92640585,417.1818805,564.1613961,34.1106892,1294.35853,-2.998046875,35.11722393,10.40284844,231.2558567,140.1049806,1170.828402,1167.484369,28.01983829,813.4533416,1382.475221,1058.64585,1646.650482,695.5322972,2441.415749,83.9150977,82.51353512,790.6157339,3554.359045,4209.282813,192.3608553
17/01/2019,103.1949197,268.620005,281.7400796,227.2170513,194.0132994,448.511862,583.1315873,685.0089735,775.4636444,522.1165928,42.29022835,5.180898666,30.10264272,494.3906555,262.578782,22.80649509,71.92340198,0.012788726,10.19123918,4.533847752,0.901142418,59.77151615,41.02530523,71.5876854,39.59662987,489.3363292,556.5923279,31.07242792,1297.600943,-2.998046875,34.5394366,9.476692326,260.3737632,0.142133968,1248.688247,1167.761659,30.0921954,667.5513233,848.0526802,691.1367759,1196.627651,618.2872685,1864.137979,76.6529745,86.46760646,791.1452274,3751.563971,4188.708485,192.6514046
18/01/2019,187.2647995,249.8061914,248.3512576,214.6886845,229.1525263,378.7444729,411.3380655,468.4301393,499.8491199,424.4572559,11.53213532,5.180898666,6.738962084,494.3906555,153.8349428,4.676754028,16.28560123,0.012788726,8.32715269,2.169360359,0.901142418,15.48859371,19.90788112,76.46143372,8.953683091,349.2407124,549.7606096,42.40710395,1114.22368,-2.998046875,47.05631462,12.6382986,53.82135155,0.256759822,885.9266787,1041.183571,6.832981807,730.3462752,633.0841857,505.2533774,907.8940877,881.9705548,1677.709514,74.49586702,84.40463726,169.0040367,841.6886088,1158.939217,50.09616489
19/01/2019,128.1409542,254.299852,210.400824,157.7028222,184.5416746,530.7856731,510.4308576,694.3754899,689.316786,446.2870039,39.22622454,5.180898666,24.67895023,494.3906555,108.1933631,21.34910995,58.82152448,0.012788726,11.01486984,3.75974277,0.901142418,53.54215454,34.57507418,79.86847181,31.41194751,429.046688,538.9967007,31.20876379,1287.218465,-2.998046875,38.11835827,5.017577616,212.3459089,115.7013666,1175.765885,1163.305934,24.74982259,810.2815008,1055.954587,850.6564053,1236.82663,672.7432086,2033.812391,80.54754157,81.07173352,657.6264554,3334.349083,4027.104571,170.5408218
20/01/2019,113.0831313,266.8815441,265.0539568,236.2295533,204.5483247,428.8928916,493.6414238,702.1684585,749.1061556,480.7183916,39.43784813,5.180898666,22.42499924,494.3906555,130.3386165,19.13546632,55.97022544,0.012788726,9.041917408,3.563065094,0.901142418,59.3209982,40.21767502,74.75211901,31.60943992,496.9360082,676.6524557,33.09122467,1281.943225,-2.998046875,32.14089879,13.65517587,248.467342,248.8213939,1399.688713,1168.140855,22.4070717,575.4489611,965.4214899,766.8151612,1372.146947,563.1695856,1927.859308,79.3029695,79.603778,767.0831108,3730.143663,4177.757405,199.1661141
21/01/2019,100.9042692,277.8136056,280.3751785,217.0814376,182.5172796,213.5390176,559.6127879,709.1965714,718.4337235,413.983998,35.46952923,5.280749148,23.11822569,494.3906555,197.0987429,17.2218814,49.70288512,0.012394924,9.38469495,3.607761847,0.512781319,54.24871907,34.59999225,79.54114949,31.09961324,426.0349052,627.3916026,31.17164119,1264.798215,-2.998046875,32.65458165,13.92908383,195.3818629,76.0902016,1235.452487,1151.78945,23.17358072,783.7151982,773.3403046,614.2681737,875.7899077,841.1820514,1651.36339,78.25352825,82.11180167,656.3267376,3171.274911,3874.563428,168.1294525
22/01/2019,302.7150336,308.5214233,308.55708,296.3725388,295.9175787,8.59716093,292.7344807,294.0143095,309.6553313,298.6649027,0.660458296,5.321894169,0.058033065,494.3906555,150.5252907,0.140625,8.637504278,0.011904848,7.211232768,4.177752943,0.029463867,51.35736069,23.10341739,94.41767787,7.154038247,271.5143735,374.0943014,55.14362652,1047.012443,-2.998046875,34.18097448,11.46905637,2.4609375,0.12861735,879.9914863,1000.912113,0.223955702,764.2612744,587.3839314,393.2415911,463.2951333,842.3708204,1244.475063,75.54086412,77.50451069,2.49771765,5.682163727,101.6038669,2.615973431
23/01/2019,303.417821,309.000824,309.000824,297.8793934,298.5234619,-0.0390625,-5.139576281,1.129712866,0.407657935,0.235580603,13.6548035,5.321248766,56.51507956,494.3906555,9.749042333,0.140625,0.676469801,0.011821692,6.847402671,4.881302516,0.021534121,66.38657706,25.33423356,99.60706329,0.058691563,521.8306549,243.0086641,62.84234238,1673.879002,-2.998046875,30.58000136,11.6381646,1.272134236,-0.045893018,1460.938153,1621.040993,56.42021381,821.0687067,560.0076446,258.7377322,379.4962098,1757.391585,1200.596368,73.79653165,77.49742607,3.068802655,6.490369141,-21.69907651,0.556076766
24/01/2019,303.5999756,309.000824,304.2316547,298.5372,299.9765771,-0.0390625,-4.958640755,0.6640625,0.078125,-0.234375,3.728773852,5.320215225,65.42863464,494.3906555,8.976161477,0.140625,0.38671875,0.011718752,5.325285467,3.781155508,0.011718752,66.53718567,13.44126437,99.60706329,0,142.1522939,6.103701989,62.84234238,1772.485352,-2.998046875,27.78772648,7.41065529,0.228515625,0.168996247,1297.304197,1720.9729,65.43061829,842.3753026,585.1947946,55.08850312,489.6652305,1015.324474,1332.12969,69.90033582,75.87620021,0.120548114,5.730102466,-21.1543821,-0.039062489
25/01/2019,303.6068789,309.000824,308.4107523,298.2995085,299.4977664,0.081615307,-5.042947027,0.629082563,0.078125,-0.234375,0.007338125,5.320215225,65.42863464,494.3906555,8.163388262,0.140625,4.38279035,0.011718752,3.311767044,3.976116318,0.01171875,66.53718567,10.43135971,99.60706329,0,1.007534683,4.487678608,62.84234238,1772.485352,-2.998046875,24.08729005,8.5768885,0.228515625,0.16762309,1354.740685,1720.9729,65.43061829,897.9035158,559.9102119,62.38535538,112.7717931,800.4647081,1010.689182,74.23825253,75.62824805,0.120548114,5.302288403,-22.61964581,-0.039087531
26/01/2019,303.5669519,301.1746488,264.9896366,292.8651372,294.6420501,0.37569806,-5.434138999,0.62121491,0.078125,-0.234375,0.013991729,5.32144237,65.40320333,494.3906555,9.929685722,0.140625,-2.109013228,0.011718752,3.308779688,6.422524543,0.01171875,63.71195482,12.15576175,99.60706329,0,0.389562678,,62.84234238,1772.485352,-2.998046875,20.04508732,12.14715237,0.228515625,0.116223155,1332.216555,1720.48055,65.40264384,1062.203292,579.1325426,68.26171624,355.1120991,957.4678244,1417.395426,72.58353306,80.33777345,1.027579628,4.897635144,-22.9982918,0.076071493
27/01/2019,214.3793266,233.4867007,234.8437694,235.1468318,253.4383126,364.7874306,345.9958168,329.4623811,294.3342241,268.0531903,2.657383325,6.722081435,24.09793581,494.3906555,43.15014393,0.140625,8.137966331,0.011718752,5.241800722,4.958387697,0.011718752,5.217188135,9.520633696,93.07631757,1.563432363,39.54683571,613.7797418,53.47799127,1276.632318,-2.998046875,28.35412672,15.26462339,45.61711854,0.65364891,737.5886054,1338.549871,22.85104265,969.2313379,626.1381683,18.15367346,662.508631,910.3621702,1631.80244,72.27975375,81.05299635,38.24101218,404.8717108,1051.98125,19.47127129
28/01/2019,96.43408835,121.5671316,132.3807445,147.440316,106.9805304,697.4006034,676.2774928,536.5859948,635.4855052,640.2770649,22.82637127,6.823175261,13.00554255,494.3906555,38.37173957,0.140625,21.60713647,0.011718752,7.376407203,2.895771071,0.011718752,26.21809675,16.41327424,86.59538342,14.3433368,245.3636887,549.0745429,34.76343266,1178.971602,-2.998046875,29.33444955,15.83298018,85.35942326,1.159512675,831.3239539,1089.015696,13.17289285,1228.416572,594.115421,69.73040042,480.0256673,1292.915455,1872.508548,72.88741365,78.98436705,310.2430365,1627.836964,2066.785104,103.816479
29/01/2019,89.9029718,100.8508755,104.3891474,110.7802744,103.6675139,848.3379993,867.662222,868.7748468,849.1965876,841.4329323,60.96984949,6.620175606,32.1408266,494.3906555,153.5879963,0.362459311,68.77735032,0.011718752,9.470192048,4.579194104,0.011718752,62.83304852,43.09513621,78.11560837,38.36299507,742.8043296,345.3086731,33.13462501,1357.646305,-2.998046875,25.88300028,9.090552861,250.1057982,44.37913856,847.7675432,1208.721855,32.12802346,1442.943473,499.2710601,62.22949606,312.5900294,1448.173086,1750.054141,70.65991594,82.13942064,802.41594,3792.690251,4007.119491,190.6412515
30/01/2019,100.3008081,115.268726,118.8816599,179.1802725,108.7547906,817.3278917,808.4053396,830.0138258,813.0269713,783.6375036,37.38140401,6.634199796,24.90610336,494.3906555,165.5282592,0.1875,65.15163419,0.011718752,9.907172541,4.369342762,0.011718752,58.97017242,38.85781545,80.11162159,33.57825629,684.0644271,654.7021272,29.01579206,1294.898949,-2.998046875,15.86843884,16.91885412,212.5532124,295.0114635,1163.742432,1183.880733,24.91694369,1309.322226,500.3265202,149.6760939,329.843112,1256.36166,1603.896362,75.21076644,82.837838,722.9302962,3452.197517,3882.543496,179.6413599
31/01/2019,87.98074528,134.0571411,151.4459069,141.8261568,105.7120655,838.1002163,842.2398203,816.1772835,823.851621,825.693553,44.10634914,6.752924817,28.46570591,494.3906555,301.9641678,0.1875,92.92320121,0.011718752,11.10119968,4.817516503,0.011718752,62.81845904,42.71903474,80.51324137,38.84217919,874.6630535,654.2471549,23.71475488,1306.001199,-2.998046875,35.59839634,18.01566658,238.8244837,289.3599602,1290.136317,1220.673134,28.37889438,1087.188012,637.8299488,223.822719,409.9166038,1074.349007,1460.890974,71.1886471,80.75039956,816.3028661,3944.761258,4069.098067,208.8453703
1/02/2019,93.30346906,95.24310814,120.2570627,121.9703837,95.16708283,811.5945439,833.8465984,817.8999961,832.7448729,837.0784004,42.7942133,6.811931173,25.67021583,494.3906555,279.5144222,0.1875,59.81198995,0.011718752,9.89198728,3.841583958,0.011718752,56.19087987,35.61728814,82.31861122,32.35303385,705.8858522,355.2878229,27.96490306,1289.870747,-2.998046875,26.27802533,22.689473,198.9484064,0.19564752,783.4577877,1205.213309,25.8172773,1380.512716,547.7171943,36.53712902,-215.3464231,1399.30871,1165.172809,71.18387777,81.59739525,680.3266228,3463.910782,3668.467675,180.2820276
2/02/2019,136.5392083,91.6519619,132.9649201,196.881143,137.8887972,777.6889348,787.8880414,771.2641029,781.3805435,782.6610378,28.92503322,7.156576945,20.66820903,494.3906555,146.8912661,0.160504553,50.1470824,0.01230861,8.381228199,3.868153549,0.01820106,43.48622742,25.98411027,86.58900397,25.25440411,498.3529967,304.5786602,36.74783311,1219.912624,-2.998046875,29.90716607,22.41327303,141.4295905,0.269638859,583.4168354,1151.873722,20.7190167,1372.157111,501.2518769,20.37548446,378.7576827,1413.731628,1750.482063,72.36435497,86.20269131,482.2545989,2559.975233,2791.616637,127.5882116
3/02/2019,68.12540759,108.2481548,137.0631399,100.7743891,79.78508965,832.7882096,802.2690404,801.1775482,796.9440973,811.8642995,50.07092973,6.464109587,29.44120689,494.3906555,267.0437813,0.140625,70.50174591,0.012837144,9.105668673,4.360374141,0.042534976,61.86537579,40.05176219,81.67096054,36.57099196,911.5206947,348.1896501,23.44495951,1340.376304,-2.998046875,27.13466025,18.37866722,254.1986896,86.09339973,942.0722346,1234.869423,29.41637999,1426.768255,520.1145944,113.1501516,480.1137878,1288.942505,1896.938134,72.08456949,86.30881922,769.5643589,3830.146711,4047.501412,204.3316187
4/02/2019,93.33714949,160.103083,158.1275196,97.22052646,86.51683277,793.3664709,762.1423215,758.644881,737.8216853,750.5502587,41.53511764,6.360961231,28.0231452,494.3906555,305.958567,0.140625,65.17892977,0.012840041,8.042306393,3.451280428,0.042698834,58.89360113,38.29513258,80.26414767,34.9280134,755.5637393,358.6566222,24.02308925,1296.822543,-2.998046875,26.84553858,20.9798603,248.6136256,8.417029463,861.3986382,1222.714519,28.01574671,1466.63072,572.2836903,90.92997267,214.3991447,1348.890489,1680.006589,73.57482716,83.59444539,748.1557168,3753.656806,4003.144728,210.3518701
